step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
202,PAYMENT,4347.47,C2025301443,67.0,0.0,M305158987,0.0,0.0,0,0
37,PAYMENT,44416.86,C2027592293,38970.0,0.0,M1818636247,0.0,0.0,0,0
40,PAYMENT,5832.53,C326080081,3975.0,0.0,M2002498413,0.0,0.0,0,0
308,CASH_OUT,187451.66,C305235319,0.0,0.0,C568904482,813240.41,1000692.07,0,0
355,PAYMENT,7908.65,C1941110211,73752.0,65843.35,M1987120586,0.0,0.0,0,0
180,CASH_OUT,148146.2,C186072862,11311.0,0.0,C1928461022,833500.14,573649.9,0,0
205,CASH_IN,394789.49,C1011274604,12649540.23,13044329.72,C646513637,427367.76,32578.28,0,0
299,CASH_IN,288181.21,C841429650,16.0,288197.21,C152956833,204811.25,0.0,0,0
253,CASH_IN,23670.58,C2084843873,10266560.29,10290230.87,C1971071921,80741.57,57070.98,0,0
298,PAYMENT,16640.6,C675118553,414957.72,398317.12,M1018003181,0.0,0.0,0,0
379,CASH_OUT,140829.29,C218061889,19622.0,0.0,C1501236527,123640.29,264469.59,0,0
162,CASH_OUT,76664.1,C1525354018,0.0,0.0,C1531350213,1302131.67,1378795.78,0,0
329,PAYMENT,20819.51,C674595914,7706.0,0.0,M452881409,0.0,0.0,0,0
525,CASH_OUT,139034.14,C732385919,42482.0,0.0,C1003280340,0.0,139034.14,0,0
184,PAYMENT,4076.31,C1149610487,38734.0,34657.69,M1451592360,0.0,0.0,0,0
371,TRANSFER,2303205.88,C168225911,21103.0,0.0,C976936495,267080.9,2570286.79,0,0
359,PAYMENT,2887.01,C965216175,100338.0,97450.99,M1660251994,0.0,0.0,0,0
188,CASH_IN,14283.89,C2005307714,8921931.43,8936215.32,C1298799712,428414.75,414130.86,0,0
426,TRANSFER,950261.33,C4670180,0.0,0.0,C577718811,2094579.9,3044841.23,0,0
311,CASH_OUT,73121.53,C728404974,442364.0,369242.47,C990967636,0.0,73121.53,0,0
308,PAYMENT,6627.0,C344245881,261.0,0.0,M22596562,0.0,0.0,0,0
137,CASH_OUT,104762.37,C1995296798,4306.0,0.0,C1473694873,149015.38,253777.74,0,0
345,TRANSFER,1218347.94,C732900584,0.0,0.0,C1668936313,1657079.74,2875427.68,0,0
35,PAYMENT,19037.78,C1089215729,289234.55,270196.77,M713304613,0.0,0.0,0,0
43,CASH_OUT,82580.78,C341182944,11024.0,0.0,C1847272950,437867.55,520448.33,0,0
202,TRANSFER,151018.47,C1240494139,0.0,0.0,C1856256614,2164544.89,2315563.36,0,0
303,PAYMENT,4323.27,C1786681072,267005.55,262682.28,M294962410,0.0,0.0,0,0
13,CASH_OUT,43624.96,C1918369566,29956.0,0.0,C61049773,0.0,43624.96,0,0
138,CASH_OUT,160187.17,C871690794,101976.0,0.0,C1582485680,0.0,160187.17,0,0
398,PAYMENT,7729.08,C1761309138,0.0,0.0,M1447720230,0.0,0.0,0,0
692,CASH_OUT,424542.19,C1972471935,29318.92,0.0,C790810719,459360.23,883902.42,0,0
46,CASH_IN,223170.34,C2008241545,310210.87,533381.21,C589380941,492830.82,269660.48,0,0
42,PAYMENT,27838.06,C1460561660,0.0,0.0,M1710979359,0.0,0.0,0,0
45,PAYMENT,8683.11,C393438583,49665.0,40981.89,M1200681466,0.0,0.0,0,0
160,CASH_OUT,454320.18,C2144516659,27640.0,0.0,C1650510410,0.0,454320.18,0,0
47,PAYMENT,9441.81,C1496341571,612456.0,603014.19,M447852790,0.0,0.0,0,0
235,PAYMENT,28583.67,C2116937137,39845.0,11261.33,M779990944,0.0,0.0,0,0
187,CASH_IN,62683.33,C632843610,7595.0,70278.33,C1708124424,99449.62,36766.29,0,0
357,TRANSFER,94341.32,C1212410895,3025.0,0.0,C696837041,178617.17,272958.49,0,0
570,CASH_OUT,284019.22,C570637504,24118.0,0.0,C2064715630,461462.01,745481.23,0,0
328,CASH_IN,198673.78,C808684378,934802.82,1133476.6,C1112861184,5666452.96,5467779.17,0,0
204,CASH_OUT,70252.14,C971524107,0.0,0.0,C10007424,1845216.03,1915468.18,0,0
302,CASH_IN,17465.12,C668996669,23655.0,41120.12,C2074706150,139095.1,121629.97,0,0
284,CASH_OUT,8024.27,C256382199,5519.0,0.0,C1828787733,533359.76,541384.04,0,0
496,CASH_OUT,190162.27,C2039089240,496697.0,306534.73,C1333363396,398857.3,589019.57,0,0
211,CASH_IN,169690.36,C1173831844,5756850.76,5926541.12,C1220988859,481640.61,311950.24,0,0
356,PAYMENT,8171.43,C710820394,82232.0,74060.57,M1547195562,0.0,0.0,0,0
34,CASH_IN,83681.07,C1676888988,886.0,84567.07,C690485530,0.0,0.0,0,0
589,CASH_IN,226514.88,C109971977,205516.0,432030.88,C805824477,0.0,0.0,0,0
44,CASH_OUT,132578.56,C1364928375,181935.02,49356.46,C2040038374,1967568.53,2100147.09,0,0
288,PAYMENT,10474.26,C1897877014,0.0,0.0,M246833580,0.0,0.0,0,0
18,TRANSFER,26206.1,C1004812597,0.0,0.0,C877294687,1366880.69,1393086.79,0,0
188,CASH_IN,54966.15,C67891130,2177.0,57143.15,C1111780039,153378.91,98412.75,0,0
377,CASH_OUT,211457.88,C1556457370,0.0,0.0,C861935815,2158013.16,2369471.04,0,0
280,CASH_IN,31370.08,C1003809685,7955056.03,7986426.11,C144058858,8594084.49,8562714.41,0,0
373,PAYMENT,645.0,C1417592266,316295.84,315650.84,M1691469231,0.0,0.0,0,0
285,PAYMENT,4161.47,C1335709594,72380.0,68218.53,M139988797,0.0,0.0,0,0
356,CASH_IN,162064.08,C568267501,4843801.44,5005865.52,C1763129690,3052839.94,2890775.85,0,0
210,PAYMENT,11559.25,C1649223105,0.0,0.0,M1047555697,0.0,0.0,0,0
257,PAYMENT,9584.72,C995737231,0.0,0.0,M1068453109,0.0,0.0,0,0
201,CASH_IN,39081.16,C454914627,29905.0,68986.16,C66973054,0.0,0.0,0,0
380,TRANSFER,95234.23,C840270760,0.0,0.0,C42736599,123740.4,218974.64,0,0
307,CASH_IN,225807.71,C456369844,231469.0,457276.71,C323196795,28327.19,0.0,0,0
379,CASH_IN,299921.24,C1982916145,60710.0,360631.24,C1179733152,2993147.33,2693226.1,0,0
206,TRANSFER,78747.55,C893650814,500.0,0.0,C1348176857,0.0,78747.55,0,0
14,CASH_IN,90198.59,C487150596,19498249.78,19588448.37,C1197127675,127084.79,36886.2,0,0
19,DEBIT,9270.92,C1375023155,0.0,0.0,C469891300,41319.0,0.0,0,0
16,CASH_OUT,233154.55,C383250873,0.0,0.0,C972321060,958277.3,1191431.85,0,0
347,PAYMENT,37842.43,C1004328611,46917.86,9075.44,M823916128,0.0,0.0,0,0
358,CASH_IN,131998.3,C1734822131,4547.0,136545.3,C1196584370,0.0,0.0,0,0
307,PAYMENT,6908.5,C1070414170,0.0,0.0,M1822989769,0.0,0.0,0,0
136,CASH_OUT,180791.58,C2094812884,4786.0,0.0,C433661030,2612642.68,2793434.26,0,0
310,CASH_IN,53356.78,C397895332,450451.38,503808.16,C619228635,63002.37,9645.6,0,0
14,CASH_IN,272601.82,C1298955244,1344.0,273945.82,C1370269326,4834687.54,6088253.81,0,0
327,PAYMENT,78590.5,C756162903,0.0,0.0,M1383664903,0.0,0.0,0,0
331,TRANSFER,271769.1,C1457373394,0.0,0.0,C33677500,2414849.95,2686619.06,0,0
130,CASH_IN,225393.71,C1842864350,4725810.02,4951203.73,C903307633,238747.3,13353.59,0,0
378,PAYMENT,7085.34,C1806601149,0.0,0.0,M1864616539,0.0,0.0,0,0
134,TRANSFER,105975.04,C1706007969,0.0,0.0,C2134149481,878009.64,983984.69,0,0
283,CASH_OUT,44736.63,C560685005,0.0,0.0,C2074225363,90045.75,134782.38,0,0
346,PAYMENT,13672.19,C1560516341,0.0,0.0,M414888104,0.0,0.0,0,0
228,CASH_OUT,205839.87,C1445786825,0.0,0.0,C1330829130,440043.11,645882.98,0,0
346,CASH_IN,203607.91,C1525306556,12385.0,215992.91,C1505085510,0.0,0.0,0,0
182,CASH_OUT,283045.58,C2047431254,0.0,0.0,C1665256111,507544.46,231503.65,0,0
15,CASH_OUT,416110.86,C2091002826,20961.0,0.0,C114940877,482493.07,898603.93,0,0
279,PAYMENT,14064.63,C2050795666,81752.0,67687.37,M1900386117,0.0,0.0,0,0
215,CASH_OUT,288577.3,C1492731217,93148.24,0.0,C1881297341,421082.98,709660.27,0,0
250,CASH_OUT,168338.97,C28512956,772180.0,603841.03,C2121009643,0.0,168338.97,0,0
589,CASH_OUT,170375.67,C1025858740,31405.0,0.0,C826006001,0.0,170375.67,0,0
348,CASH_OUT,7007.42,C1756857648,0.0,0.0,C349681759,505546.32,512553.74,0,0
308,PAYMENT,17213.08,C79702109,10290.0,0.0,M73675,0.0,0.0,0,0
402,CASH_IN,60724.09,C1552130950,16.0,60740.09,C1910362745,160292.27,99568.18,0,0
326,CASH_IN,80545.35,C701971054,7776743.23,7857288.58,C1625505906,1020820.67,940275.32,0,0
234,CASH_OUT,250192.32,C710672502,0.0,0.0,C346385078,3373822.16,3624014.47,0,0
203,CASH_IN,18741.84,C1419549614,4979059.02,4997800.86,C348557467,396751.26,378009.41,0,0
180,CASH_OUT,56546.05,C538024036,0.0,0.0,C1482506177,2160128.91,2216674.96,0,0
326,PAYMENT,7386.05,C954729903,22873.34,15487.29,M2135842283,0.0,0.0,0,0
251,CASH_OUT,1035.92,C2061826614,802.0,0.0,C1299051847,9540846.13,9541882.05,0,0
284,CASH_IN,24785.88,C1546449302,20036.0,44821.88,C39859074,715956.09,691170.21,0,0
43,CASH_IN,183459.77,C159498250,3122009.4,3305469.17,C330320317,250950.74,67490.97,0,0
206,CASH_IN,348481.79,C1060110676,3468833.77,3817315.56,C1220448880,3884674.06,3536192.27,0,0
39,TRANSFER,1522805.32,C335064550,0.0,0.0,C1596062467,1629775.62,4548779.92,0,0
469,PAYMENT,11314.87,C1852743162,0.0,0.0,M79170715,0.0,0.0,0,0
18,CASH_OUT,104462.27,C713808488,0.0,0.0,C815280712,979884.58,1084346.85,0,0
283,PAYMENT,13357.7,C841393556,22286.0,8928.3,M1856752303,0.0,0.0,0,0
642,CASH_OUT,397880.22,C560799119,0.0,0.0,C590348657,3756753.8,4154634.02,0,0
17,TRANSFER,730349.33,C2060896086,104253.0,0.0,C521569199,77844.99,999358.21,0,0
397,CASH_IN,364013.5,C632744294,1435.0,365448.5,C1652096927,501055.0,137041.5,0,0
187,PAYMENT,4365.51,C1529718150,6177.19,1811.68,M1535908109,0.0,0.0,0,0
154,PAYMENT,13891.3,C1724149175,0.0,0.0,M1147388642,0.0,0.0,0,0
234,TRANSFER,571177.99,C941613730,94359.0,0.0,C1587374301,0.0,571177.99,0,0
280,PAYMENT,9964.33,C1945681126,206839.79,196875.45,M526768054,0.0,0.0,0,0
396,PAYMENT,29968.8,C1282013454,231596.25,201627.46,M1186438192,0.0,0.0,0,0
19,CASH_OUT,367322.58,C2100439203,0.0,0.0,C1655798354,1056021.93,1423344.5,0,0
405,CASH_IN,215287.18,C31088650,9690444.98,9905732.16,C1381615150,514014.71,298727.53,0,0
166,CASH_OUT,121250.02,C1498991210,25202.0,0.0,C205304110,112544.26,233794.29,0,0
202,PAYMENT,11216.12,C1286010835,0.0,0.0,M1468134654,0.0,0.0,0,0
283,CASH_OUT,5534.83,C920812412,0.0,0.0,C1303267749,63648.28,69183.11,0,0
310,CASH_OUT,107575.42,C1197672098,60674.0,0.0,C1447479799,1000869.22,1108444.64,0,0
260,PAYMENT,8283.39,C2097809806,34895.36,26611.97,M1680724543,0.0,0.0,0,0
233,CASH_OUT,173688.84,C2100242508,0.0,0.0,C2128795868,1531548.41,1705237.24,0,0
276,CASH_OUT,440896.77,C1291345205,101133.0,0.0,C1726278550,1652987.45,2093884.21,0,0
18,CASH_OUT,167686.82,C1895352853,0.0,0.0,C1230082414,3379899.8,3547586.62,0,0
326,PAYMENT,12731.88,C21688905,0.0,0.0,M1354611266,0.0,0.0,0,0
379,CASH_IN,187292.42,C1388660547,4817814.8,5005107.22,C190599616,629176.47,441884.05,0,0
11,CASH_OUT,27697.4,C2089692083,48.0,0.0,C286738540,674135.52,701832.91,0,0
308,CASH_OUT,147041.11,C690491492,0.0,0.0,C1794333953,4911978.64,5059019.76,0,0
370,CASH_IN,82071.73,C371477536,6426631.15,6508702.89,C369857395,115147.8,33076.06,0,0
400,DEBIT,1776.65,C1791624986,5526.0,3749.35,C561767876,1842770.17,1846299.15,0,0
403,CASH_IN,176389.59,C1219610476,11504.0,187893.59,C669972535,386163.08,209773.49,0,0
276,CASH_OUT,156619.25,C384169490,3076.0,0.0,C1123686650,0.0,156619.25,0,0
282,CASH_OUT,39378.22,C1354159381,37580.0,0.0,C365874754,0.0,39378.22,0,0
161,PAYMENT,14789.34,C1093595664,200742.0,185952.66,M1889589944,0.0,0.0,0,0
403,TRANSFER,5279372.81,C1900381215,2527.46,0.0,C900921479,6197777.7,11477150.5,0,0
256,PAYMENT,34692.92,C112021621,10969.0,0.0,M1627835994,0.0,0.0,0,0
160,PAYMENT,2539.77,C1959563135,107321.0,104781.23,M784463029,0.0,0.0,0,0
312,PAYMENT,2609.81,C1921254244,1752.0,0.0,M1220777063,0.0,0.0,0,0
258,PAYMENT,8689.02,C1385609874,0.0,0.0,M634978107,0.0,0.0,0,0
133,CASH_IN,38319.89,C747741339,2272679.92,2310999.81,C1824987850,76497.02,86399.48,0,0
330,CASH_OUT,248481.64,C600338446,56131.0,0.0,C1248764242,1284937.99,1533419.63,0,0
661,CASH_OUT,268142.08,C359051778,107263.0,0.0,C1904204106,218670.32,486812.4,0,0
139,CASH_OUT,123929.99,C1841146412,0.0,0.0,C184192830,765016.29,888946.28,0,0
155,CASH_IN,73317.59,C1067272521,1014901.09,1088218.68,C617022852,7596975.86,7523658.27,0,0
203,CASH_OUT,183332.66,C1234224034,9055.0,0.0,C106965727,24419.15,207751.82,0,0
235,CASH_IN,179447.96,C738616805,79799.0,259246.96,C546225819,57457.82,0.0,0,0
259,CASH_OUT,142322.39,C337783342,31008.0,0.0,C1018417123,0.0,142322.39,0,0
582,CASH_OUT,279220.28,C416661767,0.0,0.0,C1918136421,299152.13,578372.41,0,0
130,CASH_IN,37785.0,C2080062202,2597082.7,2634867.71,C2094816157,1611503.84,1573718.84,0,0
36,CASH_OUT,265837.6,C1217985534,0.0,0.0,C1744361583,0.0,265837.6,0,0
169,PAYMENT,8966.4,C979839848,1242.0,0.0,M597503160,0.0,0.0,0,0
274,PAYMENT,328.53,C1054213412,0.0,0.0,M1957904719,0.0,0.0,0,0
259,CASH_OUT,26515.11,C1123422879,0.0,0.0,C1401132909,485180.01,511695.12,0,0
189,PAYMENT,2256.84,C861475546,5439.06,3182.23,M1102771392,0.0,0.0,0,0
592,PAYMENT,3054.46,C1845201141,95538.0,92483.54,M486238557,0.0,0.0,0,0
324,DEBIT,4903.56,C1874622003,103663.0,98759.44,C1981650697,5194356.28,5199259.84,0,0
237,PAYMENT,14934.6,C904889803,0.0,0.0,M945746406,0.0,0.0,0,0
287,CASH_OUT,158444.67,C669408249,8391.0,0.0,C321870390,124374.05,282818.71,0,0
17,CASH_IN,239802.52,C1596039389,296.0,240098.52,C1628494807,1658594.68,1418792.16,0,0
565,PAYMENT,25551.89,C809411916,531.0,0.0,M1802172538,0.0,0.0,0,0
250,PAYMENT,8653.66,C1857004764,919.0,0.0,M1217488601,0.0,0.0,0,0
185,CASH_OUT,1988.64,C462347937,50890.0,48901.36,C1352490710,1240852.48,1242841.11,0,0
158,PAYMENT,3939.33,C1551764758,0.0,0.0,M1310051553,0.0,0.0,0,0
10,CASH_IN,46483.06,C1777334429,5596855.39,5643338.45,C75629578,1875357.05,1828873.99,0,0
39,TRANSFER,252502.03,C2029566815,0.0,0.0,C199514725,2389917.19,2642419.22,0,0
180,PAYMENT,5911.95,C589382020,0.0,0.0,M886110485,0.0,0.0,0,0
256,PAYMENT,4960.35,C191325660,112287.72,107327.38,M311495309,0.0,0.0,0,0
297,PAYMENT,9762.51,C1560687140,0.0,0.0,M1950420009,0.0,0.0,0,0
595,CASH_OUT,281327.97,C1907270799,52113.0,0.0,C24428114,134117.15,415445.11,0,0
178,PAYMENT,14842.16,C1451286704,5639.0,0.0,M83782035,0.0,0.0,0,0
180,CASH_OUT,289243.97,C305986818,47792.0,0.0,C1993826006,0.0,289243.97,0,0
263,CASH_IN,45946.14,C969179167,4796166.56,4842112.69,C53501189,381649.11,335702.97,0,0
211,CASH_IN,968.1,C787563626,27729371.35,27730339.46,C1274442888,130558.88,129590.78,0,0
359,CASH_IN,47089.22,C728695786,5301088.23,5348177.45,C1271185252,3799660.33,3752571.11,0,0
17,CASH_OUT,204422.93,C767021213,0.0,0.0,C1783724707,256258.53,460681.46,0,0
212,PAYMENT,1642.14,C786341303,33277.0,31634.86,M162697194,0.0,0.0,0,0
12,PAYMENT,28669.36,C737176069,110559.57,81890.22,M803541498,0.0,0.0,0,0
34,PAYMENT,6829.85,C1547083202,36866.76,30036.91,M743306798,0.0,0.0,0,0
254,TRANSFER,271659.67,C501533000,0.0,0.0,C1348815716,2988867.17,3260526.84,0,0
229,TRANSFER,603244.44,C1434387045,0.0,0.0,C2135817291,3608295.7,4152863.43,0,0
301,PAYMENT,10069.65,C953794589,0.0,0.0,M1815885944,0.0,0.0,0,0
324,PAYMENT,12263.81,C717778188,0.0,0.0,M1020395122,0.0,0.0,0,0
18,TRANSFER,713697.27,C1782173839,0.0,0.0,C1005747091,1441809.26,2155506.53,0,0
576,PAYMENT,5024.61,C902443489,52150.88,47126.27,M990636582,0.0,0.0,0,0
404,PAYMENT,6448.12,C1913913794,0.0,0.0,M415692145,0.0,0.0,0,0
328,TRANSFER,5001046.82,C1710181506,0.0,0.0,C44832754,10039926.35,15040973.17,0,0
354,TRANSFER,744705.16,C459241223,53314.0,0.0,C950052162,0.0,744705.16,0,0
18,CASH_IN,202870.45,C1501189374,158133.0,361003.45,C1774531247,1328191.34,1125320.89,0,0
300,CASH_OUT,46972.83,C823862092,48014.0,1041.17,C331056187,0.0,46972.83,0,0
131,CASH_IN,158569.24,C1970723844,25143.0,183712.24,C1129264981,0.0,0.0,0,0
130,PAYMENT,23486.29,C1601828603,24225.55,739.26,M1811697903,0.0,0.0,0,0
163,CASH_OUT,123198.36,C2023115713,28823.48,0.0,C1177648756,1928891.14,2052089.5,0,0
21,CASH_OUT,1110.3,C582660008,13955.0,12844.7,C1925237540,0.0,1110.3,0,0
249,CASH_IN,204558.11,C1871665238,10687.0,215245.11,C1650613305,0.0,0.0,0,0
518,PAYMENT,15737.22,C319791639,0.0,0.0,M1577984796,0.0,0.0,0,0
335,CASH_OUT,358432.55,C140085257,0.0,0.0,C1712968111,3005282.71,3363715.26,0,0
95,PAYMENT,10282.94,C1786491898,0.0,0.0,M835296207,0.0,0.0,0,0
325,CASH_OUT,170624.45,C416828334,96.0,0.0,C1475301529,0.0,170624.45,0,0
141,CASH_IN,47444.9,C974374072,360576.21,408021.11,C2128498847,340175.7,292730.8,0,0
252,PAYMENT,24499.86,C1458183222,184827.65,160327.8,M2063001185,0.0,0.0,0,0
188,PAYMENT,1339.97,C1661670617,0.0,0.0,M555448868,0.0,0.0,0,0
274,PAYMENT,6191.0,C1031543663,0.0,0.0,M1306258559,0.0,0.0,0,0
260,PAYMENT,5520.45,C1982678748,249.0,0.0,M2077070131,0.0,0.0,0,0
236,PAYMENT,5500.31,C386919653,0.0,0.0,M4519748,0.0,0.0,0,0
304,CASH_OUT,124686.92,C1332859188,0.0,0.0,C1675647606,2507241.56,2631928.49,0,0
230,PAYMENT,23311.07,C1339697286,69998.0,46686.93,M1264000932,0.0,0.0,0,0
403,PAYMENT,19204.1,C1708068986,106884.0,87679.9,M1655264809,0.0,0.0,0,0
570,CASH_OUT,209506.45,C1106360840,0.0,0.0,C1784832580,1007226.27,1216732.72,0,0
14,PAYMENT,1317.59,C773908996,0.0,0.0,M558491702,0.0,0.0,0,0
11,CASH_IN,196481.25,C1914127293,4257808.17,4454289.42,C1933003042,1229530.21,1322418.53,0,0
155,TRANSFER,343732.88,C1937935580,0.0,0.0,C1125849599,944496.68,1288229.56,0,0
16,CASH_IN,313140.18,C504273764,20834.0,333974.18,C1792241184,1725.0,0.0,0,0
352,PAYMENT,12180.04,C1776826892,118343.0,106162.96,M19447504,0.0,0.0,0,0
161,PAYMENT,30419.98,C1907055558,132559.36,102139.38,M51182348,0.0,0.0,0,0
211,CASH_IN,114228.49,C1564931040,17101522.66,17215751.16,C233486185,3452170.68,3337942.18,0,0
250,PAYMENT,1317.35,C261737886,0.0,0.0,M1709347924,0.0,0.0,0,0
228,CASH_IN,66646.72,C1031978215,2779.0,69425.72,C456871839,5012.97,0.0,0,0
277,CASH_OUT,153630.3,C698759471,240.0,0.0,C109194990,853064.94,1006695.23,0,0
177,PAYMENT,10082.53,C750093251,49118.99,39036.46,M1678661539,0.0,0.0,0,0
686,CASH_OUT,69659.07,C524619673,7256.0,0.0,C1656799114,0.0,69659.07,0,0
403,PAYMENT,15079.19,C491115068,102373.0,87293.81,M1018543062,0.0,0.0,0,0
18,PAYMENT,248.77,C504721587,150268.78,150020.01,M53632678,0.0,0.0,0,0
185,CASH_OUT,38153.98,C155588171,0.0,0.0,C453790801,155335.4,193489.38,0,0
15,CASH_OUT,78128.21,C693255325,0.0,0.0,C1952965653,230212.4,375300.9,0,0
372,CASH_IN,377677.8,C1368320645,19109.0,396786.8,C876566612,61141.03,0.0,0,0
329,CASH_OUT,64135.02,C158231327,0.0,0.0,C1967273576,471340.2,535475.22,0,0
256,CASH_OUT,31871.58,C1193413090,22251.0,0.0,C365335662,0.0,31871.58,0,0
207,PAYMENT,19211.08,C1266505956,0.0,0.0,M346709075,0.0,0.0,0,0
282,TRANSFER,4463.19,C671940178,0.0,0.0,C1873412961,29280.74,33743.92,0,0
236,CASH_OUT,110468.44,C1434636358,0.0,0.0,C1651497440,8041986.22,8152454.67,0,0
345,PAYMENT,11492.71,C1409315191,18.0,0.0,M2039812651,0.0,0.0,0,0
325,CASH_IN,245332.1,C295247487,105905.0,351237.1,C2119518676,4362001.83,4116669.74,0,0
396,TRANSFER,393250.76,C796337388,0.0,0.0,C2040726454,3953945.33,4347196.09,0,0
187,CASH_IN,255303.7,C914965466,18642570.06,18897873.75,C2115584835,1292892.32,1037588.63,0,0
325,CASH_OUT,59669.86,C1899187092,0.0,0.0,C1967150705,1224049.2,1283719.06,0,0
136,CASH_OUT,306415.95,C1232546497,384268.45,77852.5,C1915094402,14150.0,231349.02,0,0
400,CASH_OUT,54972.66,C71853122,0.0,0.0,C2029295343,2488937.16,2543909.82,0,0
45,CASH_OUT,25609.54,C1062583510,53070.0,27460.46,C1375787679,1166125.6,1175131.25,0,0
210,CASH_OUT,43549.02,C1559066172,0.0,0.0,C996956013,788852.78,832401.8,0,0
201,TRANSFER,299899.61,C1675742378,45749.0,0.0,C970642666,3294526.51,3594426.12,0,0
686,CASH_IN,230558.86,C1492191854,1341762.59,1572321.45,C1468726808,1485083.94,1254525.08,0,0
351,TRANSFER,107446.19,C364121856,0.0,0.0,C1310346995,223742.9,331189.09,0,0
331,CASH_OUT,82260.32,C645718872,0.0,0.0,C364192748,171891.23,254151.55,0,0
161,CASH_IN,299826.9,C1048455841,407.0,300233.9,C1951301384,197965.14,0.0,0,0
492,CASH_OUT,214377.73,C1981398150,496.0,0.0,C1807841647,12987602.6,13201980.34,0,0
334,CASH_IN,123393.28,C1991745737,12068.0,135461.28,C1491206531,632654.29,509261.01,0,0
180,CASH_OUT,24950.49,C996180761,0.0,0.0,C271023213,3256973.96,3281924.46,0,0
187,CASH_OUT,164709.14,C449061695,0.0,0.0,C1259896923,2199966.44,2364675.58,0,0
257,PAYMENT,3450.27,C1738555983,45545.0,42094.73,M1693488503,0.0,0.0,0,0
39,CASH_OUT,34879.31,C537162350,27444.0,0.0,C1930805685,0.0,34879.31,0,0
255,CASH_OUT,13233.37,C1690687142,0.0,0.0,C1989783643,152029.56,165262.93,0,0
259,CASH_OUT,226661.95,C938941067,0.0,0.0,C1055417490,4277041.07,4503703.02,0,0
49,CASH_IN,21950.12,C205618237,3112628.22,3134578.34,C1801013582,41949.14,19999.02,0,0
492,CASH_OUT,269734.96,C1088817957,0.0,0.0,C1321957985,1251889.17,1521624.13,0,0
379,CASH_OUT,134179.13,C529413192,29753.0,0.0,C2120626331,0.0,134179.13,0,0
184,TRANSFER,1358256.46,C1023804071,6470.0,0.0,C2057895057,1626.15,1359882.61,0,0
590,CASH_OUT,75427.85,C1115894947,153553.91,78126.06,C114140299,111303.56,186731.41,0,0
303,PAYMENT,26904.56,C137080551,34168.0,7263.44,M24821106,0.0,0.0,0,0
206,CASH_IN,174579.6,C624938821,4403634.94,4578214.54,C41157366,289083.73,114504.13,0,0
158,PAYMENT,24873.93,C2040110577,0.0,0.0,M539224019,0.0,0.0,0,0
185,PAYMENT,3758.78,C893520766,202692.0,198933.22,M1692651056,0.0,0.0,0,0
297,CASH_IN,120103.96,C756653891,1670364.03,1790467.99,C949761511,874084.18,753980.22,0,0
17,CASH_OUT,62864.21,C213739313,184.0,0.0,C2073437421,320489.41,383353.62,0,0
180,CASH_OUT,13354.03,C2123161447,0.0,0.0,C683565344,133201.54,146555.57,0,0
307,PAYMENT,33349.68,C374522059,36118.0,2768.32,M1786501975,0.0,0.0,0,0
324,CASH_OUT,15087.86,C499549325,0.0,0.0,C559079210,26984.83,42072.69,0,0
328,CASH_OUT,22697.36,C1591677354,0.0,0.0,C1915064400,3541611.48,3564308.84,0,0
210,CASH_OUT,266395.62,C15796051,100.0,0.0,C1492280722,0.0,266395.62,0,0
187,PAYMENT,8409.22,C1028109683,55479.0,47069.78,M477230577,0.0,0.0,0,0
41,TRANSFER,575052.67,C261868078,0.0,0.0,C1136811657,5995637.7,6570690.37,0,0
43,CASH_OUT,197609.87,C890794350,161661.0,0.0,C599513499,21514.49,219124.36,0,0
156,PAYMENT,10360.02,C602366545,73465.0,63104.98,M1111144337,0.0,0.0,0,0
281,CASH_IN,44625.99,C1875761084,15689.0,60314.99,C1275707966,0.0,0.0,0,0
14,CASH_IN,225327.03,C1374317353,11637.0,236964.03,C1408337297,1340978.34,1115651.3,0,0
252,PAYMENT,11043.57,C1888557476,0.0,0.0,M886954197,0.0,0.0,0,0
377,CASH_OUT,205083.28,C1140135239,0.0,0.0,C594595650,431109.09,636192.38,0,0
250,CASH_OUT,57921.05,C64069173,1725.64,0.0,C504044950,342875.69,400796.74,0,0
14,PAYMENT,4116.0,C1735308196,5176.0,1060.0,M1646474618,0.0,0.0,0,0
10,CASH_OUT,39846.28,C312195425,3093.0,0.0,C820473497,112028.69,151874.97,0,0
284,CASH_OUT,349310.74,C953978557,0.0,0.0,C230610305,581509.19,930819.93,0,0
538,CASH_IN,374869.52,C1135409258,3691379.94,4066249.46,C90792511,1871374.41,1496504.89,0,0
258,CASH_IN,159276.23,C1433396010,18393302.01,18552578.24,C716116969,8427722.98,8268446.75,0,0
274,CASH_OUT,43533.4,C1070716389,164744.0,121210.6,C419443313,884998.71,928532.12,0,0
396,PAYMENT,36132.94,C1639173389,0.0,0.0,M1963806265,0.0,0.0,0,0
19,PAYMENT,14966.77,C1831835123,139650.0,124683.23,M720714955,0.0,0.0,0,0
234,CASH_OUT,284319.6,C1198702632,18879.0,0.0,C1960970466,110840.16,395159.76,0,0
18,CASH_OUT,147270.98,C879721828,0.0,0.0,C1424665722,2353843.45,2501114.43,0,0
357,PAYMENT,6251.37,C1966037264,63569.0,57317.63,M1105716074,0.0,0.0,0,0
